iter,firing_rate,mean_abs_dW
58,0.0,6.726011747559824e-08
59,0.0,6.719492517959225e-08
60,0.0,6.712973288358626e-08
61,0.0,6.705987942723368e-08
62,0.0,6.699468713122769e-08
63,0.0,6.692484078030247e-08
64,0.0,6.685964848429649e-08
65,0.0,6.67944561882905e-08
66,0.0,6.672460273193792e-08
67,0.0,6.665941043593193e-08
68,0.0,6.659421813992594e-08
69,0.0,6.652437178900072e-08
70,0.0,6.645917949299474e-08
71,0.0,6.639398719698875e-08
72,0.0,6.632879490098276e-08
73,0.0,6.625894144463018e-08
74,0.0,6.619374914862419e-08
75,0.0,6.61285568526182e-08
76,0.0,6.606336455661221e-08
77,0.0,6.5993518205687e-08
78,0.0,6.592832590968101e-08
79,0.0,6.586313361367502e-08
80,0.0,6.579794131766903e-08
81,0.0,6.573274902166304e-08
82,0.0,6.566755672565705e-08
83,0.0,6.56023573242237e-08
84,0.0,6.553716502821771e-08
85,0.0,6.54673186772925e-08
86,0.0,6.540212638128651e-08
87,0.0,6.533693408528052e-08
88,0.0,6.527174178927453e-08
89,0.0,6.520654949326854e-08
90,0.0,6.514135719726255e-08
91,0.0,6.507616490125656e-08
92,0.0,6.501097260525057e-08
93,0.0,6.494578030924458e-08
94,0.0,6.48805880132386e-08
95,0.0,6.482004977215183e-08
96,0.0,6.475485747614584e-08
97,0.0,6.468966518013985e-08
98,0.0,6.462447288413387e-08
99,0.0,6.455928058812788e-08
100,0.0,6.449408829212189e-08
101,0.0,6.44288959961159e-08
102,0.0,6.436370370010991e-08
103,0.0,6.430316545902315e-08
104,0.0,6.423797316301716e-08
105,0.0,6.417278086701117e-08
106,0.0,6.410758857100518e-08
107,0.0,6.404239627499919e-08
108,0.0,6.398185803391243e-08
109,0.0,6.391666573790644e-08
110,0.0,6.385147344190045e-08
111,0.0,6.378628114589446e-08
112,0.0,6.37257429048077e-08
113,0.0,6.366055060880171e-08
114,0.0,6.359535831279572e-08
115,0.0,6.353482717713632e-08
116,0.0,6.346963488113033e-08
117,0.0,6.340444258512434e-08
118,0.0,6.334390434403758e-08
119,0.0,6.32787120480316e-08
120,0.0,6.321817380694483e-08
121,0.0,6.315298151093884e-08
122,0.0,6.309244326985208e-08
123,0.0,6.30272509738461e-08
124,0.0,6.29620586778401e-08
125,0.0,6.29015275421807e-08
126,0.0,6.283633524617471e-08
127,0.0,6.277579700508795e-08
128,0.0,6.271060470908196e-08
129,0.0,6.26500664679952e-08
130,0.0,6.25895353323358e-08
131,0.0,6.252434303632981e-08
132,0.0,6.246380479524305e-08
133,0.0,6.239861249923706e-08
134,0.0,6.23380742581503e-08
135,0.0,6.227288196214431e-08
136,0.0,6.221234372105755e-08
137,0.0,6.215181258539815e-08
138,0.0,6.208662028939216e-08
139,0.0,6.20260820483054e-08
140,0.0,6.196554380721864e-08
141,0.0,6.190035151121265e-08
142,0.0,6.183982037555324e-08
143,0.0,6.177928213446648e-08
144,0.0,6.171874389337972e-08
145,0.0,6.165355159737373e-08
146,0.0,6.159302046171433e-08
147,0.0,6.153248222062757e-08
148,0.0,6.147194397954081e-08
149,0.0,6.140675168353482e-08
150,0.0,6.134621344244806e-08
151,0.0,6.128568230678866e-08
152,0.0,6.12251440657019e-08
153,0.0,6.116460582461514e-08
154,0.0,6.110407468895573e-08
155,0.0,6.104353644786897e-08
156,0.0,6.097834415186298e-08
157,0.0,6.091780591077622e-08
158,0.0,6.085727477511682e-08
159,0.0,6.079673653403006e-08
160,0.0,6.07361982929433e-08
161,0.0,6.06756671572839e-08
162,0.0,6.061512891619714e-08
163,0.0,6.055459067511038e-08
164,0.0,6.049405953945097e-08
165,0.0,6.043352129836421e-08
166,0.0,6.037298305727745e-08
167,0.0,6.031245192161805e-08
168,0.0,6.025191368053129e-08
169,0.0,6.019137543944453e-08
170,0.0,6.013083719835777e-08
171,0.0,6.007030606269836e-08
172,0.0,6.00097678216116e-08
173,0.0,5.995389074087143e-08
174,0.0,5.989335249978467e-08
175,0.0,5.983281425869791e-08
176,0.0,5.97722831230385e-08
177,0.0,5.971174488195174e-08
178,0.0,5.965120664086498e-08
179,0.0,5.959532956012481e-08
180,0.0,5.953479487175173e-08
181,0.0,5.947425663066497e-08
182,0.0,5.9413721942291886e-08
183,0.0,5.9353187253918804e-08
184,0.0,5.929730662046495e-08
185,0.0,5.923677193209187e-08
186,0.0,5.917623369100511e-08
187,0.0,5.911569900263203e-08
188,0.0,5.9059818369178174e-08
189,0.0,5.899928368080509e-08
190,0.0,5.893874899243201e-08
191,0.0,5.888286835897816e-08
192,0.0,5.8822333670605076e-08
193,0.0,5.876645303715122e-08
194,0.0,5.870591834877814e-08
195,0.0,5.864538010769138e-08
196,0.0,5.8589503026951206e-08
197,0.0,5.8528964785864446e-08
198,0.0,5.847308770512427e-08
199,0.0,5.841254946403751e-08
200,0.0,5.835201477566443e-08
201,0.0,5.8296134142210576e-08
202,0.0,5.8235599453837494e-08
203,0.0,5.817971882038364e-08
204,0.0,5.811918413201056e-08
205,0.0,5.8063303498556706e-08
206,0.0,5.8002768810183625e-08
207,0.0,5.794688817672977e-08
208,0.0,5.78910110959896e-08
209,0.0,5.783047285490284e-08
210,0.0,5.777459577416266e-08
211,0.0,5.77140575330759e-08
212,0.0,5.765818045233573e-08
213,0.0,5.7602299818881875e-08
214,0.0,5.754176513050879e-08
215,0.0,5.748588449705494e-08
216,0.0,5.742534980868186e-08
217,0.0,5.7369469175228005e-08
218,0.0,5.731358854177415e-08
219,0.0,5.725305385340107e-08
220,0.0,5.719717321994722e-08
221,0.0,5.714129613920704e-08
222,0.0,5.708541550575319e-08
223,0.0,5.702488081738011e-08
224,0.0,5.6969000183926255e-08
225,0.0,5.69131195504724e-08
226,0.0,5.685724246973223e-08
227,0.0,5.679670422864547e-08
228,0.0,5.674082714790529e-08
229,0.0,5.668494651445144e-08
230,0.0,5.6629069433711265e-08
231,0.0,5.657318880025741e-08
232,0.0,5.651730816680356e-08
233,0.0,5.645677347843048e-08
234,0.0,5.6400892844976624e-08
235,0.0,5.634501576423645e-08
236,0.0,5.62891351307826e-08
237,0.0,5.6233254497328744e-08
238,0.0,5.617737741658857e-08
239,0.0,5.6121496783134717e-08
240,0.0,5.6065616149680864e-08
241,0.0,5.600973906894069e-08
242,0.0,5.5953858435486836e-08
243,0.0,5.589798135474666e-08
244,0.0,5.584210072129281e-08
245,0.0,5.5786220087838956e-08
246,0.0,5.573034300709878e-08
247,0.0,5.567446237364493e-08
248,0.0,5.5618581740191075e-08
249,0.0,5.55627046594509e-08
250,0.0,5.550682402599705e-08
251,0.0,5.5450943392543195e-08
252,0.0,5.539506631180302e-08
253,0.0,5.533918567834917e-08
254,0.0,5.5283305044895314e-08
255,0.0,5.522742796415514e-08
256,0.0,5.5176204938334195e-08
257,0.0,5.512032430488034e-08
258,0.0,5.506444722414017e-08
259,0.0,5.5008566590686314e-08
260,0.0,5.495268595723246e-08
261,0.0,5.4901462931411515e-08
262,0.0,5.484558585067134e-08
263,0.0,5.478970521721749e-08
264,0.0,5.4733828136477314e-08
265,0.0,5.467794750302346e-08
266,0.0,5.4626724477202515e-08
267,0.0,5.457084384374866e-08
268,0.0,5.451496676300849e-08
269,0.0,5.446374373718754e-08
270,0.0,5.440786310373369e-08
271,0.0,5.4351982470279836e-08
272,0.0,5.429610538953966e-08
273,0.0,5.4244882363718716e-08
274,0.0,5.418900173026486e-08
275,0.0,5.413777870444392e-08
276,0.0,5.408190162370374e-08
277,0.0,5.402602099024989e-08
278,0.0,5.3974797964428944e-08
279,0.0,5.391892088368877e-08
280,0.0,5.3867697857867824e-08
281,0.0,5.381181722441397e-08
282,0.0,5.375593659096012e-08
283,0.0,5.370471356513917e-08
284,0.0,5.3648836484399e-08
285,0.0,5.359761345857805e-08
286,0.0,5.35417328251242e-08
287,0.0,5.3490509799303254e-08
288,0.0,5.343463271856308e-08
289,0.0,5.3383409692742134e-08
290,0.0,5.332752905928828e-08
291,0.0,5.3276306033467336e-08
292,0.0,5.322042895272716e-08
293,0.0,5.3169205926906216e-08
294,0.0,5.311798290108527e-08
295,0.0,5.306210226763142e-08
296,0.0,5.301087924181047e-08
297,0.0,5.29550021610703e-08
298,0.0,5.290377913524935e-08
299,0.0,5.2852556109428406e-08
300,0.0,5.279667547597455e-08
301,0.0,5.274545245015361e-08
302,0.0,5.269422942433266e-08
303,0.0,5.263835234359249e-08
304,0.0,5.258712931777154e-08
305,0.0,5.2535906291950596e-08
306,0.0,5.248002565849674e-08
307,0.0,5.24288026326758e-08
308,0.0,5.237757960685485e-08
309,0.0,5.2326356581033906e-08
310,0.0,5.227047950029373e-08
311,0.0,5.2219256474472786e-08
312,0.0,5.216803344865184e-08
313,0.0,5.2116810422830895e-08
314,0.0,5.206558739700995e-08
315,0.0,5.2009706763556096e-08
316,0.0,5.195848373773515e-08
317,0.0,5.1907264264627884e-08
318,0.0,5.185604123880694e-08
319,0.0,5.180481821298599e-08
320,0.0,5.175359518716505e-08
321,0.0,5.17023721613441e-08
322,0.0,5.1651149135523156e-08
323,0.0,5.15952685020693e-08
324,0.0,5.154404547624836e-08
325,0.0,5.149282245042741e-08
326,0.0,5.1441602977320144e-08
327,0.0,5.13903799514992e-08
328,0.0,5.133915692567825e-08
329,0.0,5.128793389985731e-08
330,0.0,5.123671087403636e-08
331,0.0,5.1185487848215416e-08
332,0.0,5.113426482239447e-08
333,0.0,5.1083041796573525e-08
334,0.0,5.103181877075258e-08
335,0.0,5.0980595744931634e-08
336,0.0,5.092937271911069e-08
337,0.0,5.087814969328974e-08
338,0.0,5.08269266674688e-08
339,0.0,5.077570719436153e-08
340,0.0,5.072913822345981e-08
341,0.0,5.067791519763887e-08
342,0.0,5.06266957245316e-08
343,0.0,5.0575472698710655e-08
344,0.0,5.052424967288971e-08
345,0.0,5.0473026647068764e-08
346,0.0,5.042180362124782e-08
347,0.0,5.037523820305978e-08
348,0.0,5.0324015177238834e-08
349,0.0,5.027279215141789e-08
350,0.0,5.022156912559694e-08
351,0.0,5.0170346099776e-08
352,0.0,5.012378068158796e-08
353,0.0,5.0072557655767014e-08
354,0.0,5.002133462994607e-08
355,0.0,4.997011160412512e-08
356,0.0,4.9923546185937084e-08
357,0.0,4.987232316011614e-08
358,0.0,4.982110013429519e-08
359,0.0,4.976987710847425e-08
360,0.0,4.972331169028621e-08
361,0.0,4.9672088664465264e-08
362,0.0,4.962086563864432e-08
363,0.0,4.957430022045628e-08
364,0.0,4.9523077194635334e-08
365,0.0,4.947185416881439e-08
366,0.0,4.942528875062635e-08
367,0.0,4.9374065724805405e-08
368,0.0,4.932750030661737e-08
369,0.0,4.927627728079642e-08
370,0.0,4.9225054254975475e-08
371,0.0,4.917848883678744e-08
372,0.0,4.912726581096649e-08
373,0.0,4.9080696840064775e-08
374,0.0,4.902947736695751e-08
375,0.0,4.898290839605579e-08
376,0.0,4.8931685370234845e-08
377,0.0,4.888511995204681e-08
378,0.0,4.883389692622586e-08
379,0.0,4.8787331508037823e-08
380,0.0,4.873610848221688e-08
381,0.0,4.868954306402884e-08
382,0.0,4.8638320038207894e-08
383,0.0,4.8591754620019856e-08
384,0.0,4.854053159419891e-08
385,0.0,4.849396617601087e-08
386,0.0,4.8447400757822834e-08
387,0.0,4.839617773200189e-08
388,0.0,4.834960876110017e-08
389,0.0,4.8298389287992904e-08
390,0.0,4.825182031709119e-08
391,0.0,4.820525489890315e-08
392,0.0,4.8154031873082204e-08
393,0.0,4.8107466454894166e-08
394,0.0,4.806090103670613e-08
395,0.0,4.800967801088518e-08
396,0.0,4.7963112592697144e-08
397,0.0,4.7916543621795427e-08
398,0.0,4.786532414868816e-08
399,0.0,4.781875517778644e-08
400,0.0,4.7772189759598405e-08
401,0.0,4.7725624341410366e-08
402,0.0,4.767440131558942e-08
403,0.0,4.762783589740138e-08
404,0.0,4.7581270479213345e-08
405,0.0,4.753470150831163e-08
406,0.0,4.748348203520436e-08
407,0.0,4.7436913064302644e-08
408,0.0,4.7390347646114606e-08
409,0.0,4.734378222792657e-08
410,0.0,4.729721680973853e-08
411,0.0,4.725065139155049e-08
412,0.0,4.7199428365729545e-08
413,0.0,4.715285939482783e-08
414,0.0,4.710629397663979e-08
415,0.0,4.705972855845175e-08
416,0.0,4.7013163140263714e-08
417,0.0,4.6966597722075676e-08
418,0.0,4.692002875117396e-08
419,0.0,4.687346333298592e-08
420,0.0,4.682689791479788e-08
421,0.0,4.6780332496609844e-08
422,0.0,4.6733767078421806e-08
423,0.0,4.668254405260086e-08
424,0.0,4.663597863441282e-08
425,0.0,4.6589409663511105e-08
426,0.0,4.654284424532307e-08
427,0.0,4.649627882713503e-08
428,0.0,4.644971340894699e-08
429,0.0,4.640314799075895e-08
430,0.0,4.636123662749014e-08
431,0.0,4.6314671209302105e-08
432,0.0,4.626810579111407e-08
433,0.0,4.622153682021235e-08
434,0.0,4.617497140202431e-08
435,0.0,4.6128405983836274e-08
436,0.0,4.6081840565648235e-08
437,0.0,4.60352751474602e-08
438,0.0,4.598870617655848e-08
439,0.0,4.594214075837044e-08
440,0.0,4.5895575340182404e-08
441,0.0,4.5853667529627273e-08
442,0.0,4.5807098558725556e-08
443,0.0,4.576053314053752e-08
444,0.0,4.571396772234948e-08
445,0.0,4.566740230416144e-08
446,0.0,4.5620836885973404e-08
447,0.0,4.5578925522704594e-08
448,0.0,4.5532360104516556e-08
449,0.0,4.548579468632852e-08
450,0.0,4.54392257154268e-08
451,0.0,4.539731790487167e-08
452,0.0,4.535075248668363e-08
453,0.0,4.5304187068495594e-08
454,0.0,4.525761809759388e-08
455,0.0,4.5215710287038746e-08
456,0.0,4.516914486885071e-08
457,0.0,4.512257945066267e-08
458,0.0,4.508066808739386e-08
459,0.0,4.503410266920582e-08
460,0.0,4.4987537251017784e-08
461,0.0,4.494096828011607e-08
462,0.0,4.4899060469560936e-08
463,0.0,4.48524950513729e-08
464,0.0,4.481058368810409e-08
465,0.0,4.476401826991605e-08
466,0.0,4.471745285172801e-08
467,0.0,4.46755414884592e-08
468,0.0,4.4628976070271165e-08
469,0.0,4.4587068259716034e-08
470,0.0,4.4540502841527996e-08
471,0.0,4.449393387062628e-08
472,0.0,4.445202606007115e-08
473,0.0,4.440546064188311e-08
474,0.0,4.43635492786143e-08
475,0.0,4.431698386042626e-08
476,0.0,4.427507249715745e-08
477,0.0,4.4228507078969415e-08
478,0.0,4.4186599268414284e-08
479,0.0,4.4140033850226246e-08
480,0.0,4.4098122486957436e-08
481,0.0,4.40515570687694e-08
482,0.0,4.400964570550059e-08
483,0.0,4.396308028731255e-08
484,0.0,4.392117247675742e-08
485,0.0,4.387926111348861e-08
486,0.0,4.383269569530057e-08
487,0.0,4.379078788474544e-08
488,0.0,4.3744218913843724e-08
489,0.0,4.3702311103288594e-08
490,0.0,4.3655745685100555e-08
491,0.0,4.3613834321831746e-08
492,0.0,4.3571926511276615e-08
493,0.0,4.352536109308858e-08
494,0.0,4.348344972981977e-08
495,0.0,4.344154191926464e-08
496,0.0,4.339497294836292e-08
497,0.0,4.335306513780779e-08
498,0.0,4.331115377453898e-08
499,0.0,4.326458835635094e-08
500,0.0,4.322268054579581e-08
501,0.0,4.3180769182527e-08
502,0.0,4.313886137197187e-08
503,0.0,4.309229595378383e-08
504,0.0,4.305038459051502e-08
505,0.0,4.300847677995989e-08
506,0.0,4.296656541669108e-08
507,0.0,4.2919999998503044e-08
508,0.0,4.2878088635234235e-08
509,0.0,4.2836180824679104e-08
510,0.0,4.2794273014123974e-08
511,0.0,4.2752361650855164e-08
512,0.0,4.2705796232667126e-08
513,0.0,4.2663884869398316e-08
514,0.0,4.2621977058843186e-08
515,0.0,4.2580065695574376e-08
516,0.0,4.2538157885019245e-08
517,0.0,4.2496246521750436e-08
518,0.0,4.24496811035624e-08
519,0.0,4.240777329300727e-08
520,0.0,4.236586192973846e-08
521,0.0,4.232395411918333e-08
522,0.0,4.228204275591452e-08
523,0.0,4.2240134945359387e-08
524,0.0,4.219822358209058e-08
525,0.0,4.2156315771535446e-08
526,0.0,4.211440440826664e-08
527,0.0,4.2072496597711506e-08
528,0.0,4.2030585234442697e-08
529,0.0,4.1988677423887566e-08
530,0.0,4.1946766060618756e-08
531,0.0,4.1904858250063626e-08
532,0.0,4.1862950439508495e-08
533,0.0,4.1821039076239686e-08
534,0.0,4.1779131265684555e-08
535,0.0,4.1737219902415745e-08
536,0.0,4.1695312091860615e-08
537,0.0,4.1653400728591805e-08
538,0.0,4.1611492918036674e-08
539,0.0,4.1569581554767865e-08
540,0.0,4.1527673744212734e-08
541,0.0,4.1485762380943925e-08
542,0.0,4.1443854570388794e-08
543,0.0,4.1401943207119984e-08
544,0.0,4.1360035396564854e-08
545,0.0,4.132278164092895e-08
546,0.0,4.128087383037382e-08
547,0.0,4.123896246710501e-08
548,0.0,4.119705465654988e-08
549,0.0,4.115514329328107e-08
550,0.0,4.111323548272594e-08
551,0.0,4.107132411945713e-08
552,0.0,4.103407036382123e-08
553,0.0,4.09921625532661e-08
554,0.0,4.095025118999729e-08
555,0.0,4.090834337944216e-08
556,0.0,4.086643201617335e-08
557,0.0,4.0829181813251125e-08
558,0.0,4.0787270449982316e-08
559,0.0,4.0745362639427185e-08
560,0.0,4.0703451276158376e-08
561,0.0,4.066620107323615e-08
562,0.0,4.062428970996734e-08
563,0.0,4.058238189941221e-08
564,0.0,4.05404705361434e-08
565,0.0,4.05032167805075e-08
566,0.0,4.046130896995237e-08
567,0.0,4.041939760668356e-08
568,0.0,4.038214740376134e-08
569,0.0,4.034023604049253e-08
570,0.0,4.02983282299374e-08
571,0.0,4.0261074474301495e-08
572,0.0,4.0219163111032685e-08
573,0.0,4.0177255300477555e-08
574,0.0,4.014000154484165e-08
575,0.0,4.009809373428652e-08
576,0.0,4.006083997865062e-08
577,0.0,4.001892861538181e-08
578,0.0,3.997702080482668e-08
579,0.0,3.993976704919078e-08
580,0.0,3.989785923863565e-08
581,0.0,3.9860605482999745e-08
582,0.0,3.9818694119730935e-08
583,0.0,3.978144391680871e-08
584,0.0,3.97395325535399e-08
585,0.0,3.969762474298477e-08
586,0.0,3.966037098734887e-08
587,0.0,3.961846317679374e-08
588,0.0,3.958120942115784e-08
589,0.0,3.953929805788903e-08
590,0.0,3.9502047854966804e-08
591,0.0,3.9460136491697995e-08
592,0.0,3.942288273606209e-08
593,0.0,3.938097492550696e-08
594,0.0,3.934372116987106e-08
595,0.0,3.930646741423516e-08
596,0.0,3.926455960368003e-08
597,0.0,3.9227305848044125e-08
598,0.0,3.9185398037488994e-08
599,0.0,3.914814428185309e-08
600,0.0,3.910623291858428e-08
601,0.0,3.906898271566206e-08
602,0.0,3.9029398379852864e-08
603,0.0,3.899214817693064e-08
604,0.0,3.8952567393835125e-08
605,0.0,3.891298305802593e-08
606,0.0,3.887340227493041e-08
607,0.0,3.883615207200819e-08
608,0.0,3.8796567736198995e-08
609,0.0,3.875698695310348e-08
610,0.0,3.8719736750181255e-08
611,0.0,3.868015241437206e-08
612,0.0,3.8640571631276543e-08
613,0.0,3.860332142835432e-08
614,0.0,3.8563737092545125e-08
615,0.0,3.85264868896229e-08
616,0.0,3.8486906106527385e-08
617,0.0,3.8449652350891483e-08
618,0.0,3.841007156779597e-08
619,0.0,3.8372817812160065e-08
620,0.0,3.833323702906455e-08
621,0.0,3.8295983273428646e-08
622,0.0,3.825640249033313e-08
623,0.0,3.821914873469723e-08
624,0.0,3.817956795160171e-08
625,0.0,3.814231419596581e-08
626,0.0,3.8105063993043586e-08
627,0.0,3.806547965723439e-08
628,0.0,3.802822945431217e-08
629,0.0,3.7990975698676266e-08
630,0.0,3.795139491558075e-08
631,0.0,3.791414115994485e-08
632,0.0,3.7876887404308945e-08
633,0.0,3.783730662121343e-08
634,0.0,3.780005286557753e-08
635,0.0,3.7762802662655304e-08
636,0.0,3.77255489070194e-08
637,0.0,3.7685968123923885e-08
638,0.0,3.764871436828798e-08
639,0.0,3.761146061265208e-08
640,0.0,3.757420685701618e-08
641,0.0,3.7536956654093956e-08
642,0.0,3.7499702898458054e-08
643,0.0,3.746244914282215e-08
644,0.0,3.7422868359726635e-08
645,0.0,3.7385614604090733e-08
646,0.0,3.734836440116851e-08
647,0.0,3.731111064553261e-08
648,0.0,3.7273856889896706e-08
649,0.0,3.7236603134260804e-08
650,0.0,3.71993493786249e-08
651,0.0,3.716209917570268e-08
652,0.0,3.7124845420066777e-08
653,0.0,3.7087591664430875e-08
654,0.0,3.705033790879497e-08
655,0.0,3.7015414733332364e-08
656,0.0,3.697816097769646e-08
657,0.0,3.694091077477424e-08
658,0.0,3.6903657019138336e-08
659,0.0,3.6866403263502434e-08
660,0.0,3.682914950786653e-08
661,0.0,3.679189575223063e-08
662,0.0,3.675697257676802e-08
663,0.0,3.671971882113212e-08
664,0.0,3.6682468618209896e-08
665,0.0,3.6645214862573994e-08
666,0.0,3.6610288134397706e-08
667,0.0,3.657303793147548e-08
668,0.0,3.653578417583958e-08
669,0.0,3.649853042020368e-08
670,0.0,3.646360724474107e-08
671,0.0,3.642635348910517e-08
672,0.0,3.6389099733469266e-08
673,0.0,3.635417655800666e-08
674,0.0,3.6316922802370755e-08
675,0.0,3.6281999626908146e-08
676,0.0,3.6244745871272244e-08
677,0.0,3.620749211563634e-08
678,0.0,3.617256894017373e-08
679,0.0,3.613531518453783e-08
680,0.0,3.610039200907522e-08
681,0.0,3.606313825343932e-08
682,0.0,3.602821152526303e-08
683,0.0,3.599096132234081e-08
684,0.0,3.595603459416452e-08
685,0.0,3.591878083852862e-08
686,0.0,3.588385766306601e-08
687,0.0,3.58489344876034e-08
688,0.0,3.58116807319675e-08
689,0.0,3.577675755650489e-08
690,0.0,3.57418308283286e-08
691,0.0,3.57045770726927e-08
692,0.0,3.566965389723009e-08
693,0.0,3.563473072176748e-08
694,0.0,3.559747696613158e-08
695,0.0,3.556255023795529e-08
696,0.0,3.5527627062492684e-08
697,0.0,3.549037330685678e-08
698,0.0,3.545545013139417e-08
699,0.0,3.5420523403217885e-08
700,0.0,3.5385600227755276e-08
701,0.0,3.535067705229267e-08
702,0.0,3.5313423296656765e-08
703,0.0,3.527849656848048e-08
704,0.0,3.524357339301787e-08
705,0.0,3.520865021755526e-08
706,0.0,3.517372348937897e-08
707,0.0,3.513880031391636e-08
708,0.0,3.5103873585740075e-08
709,0.0,3.506662338281785e-08
710,0.0,3.5031696654641564e-08
711,0.0,3.4996773479178955e-08
712,0.0,3.4961850303716346e-08
713,0.0,3.492692357554006e-08
714,0.0,3.489200040007745e-08
715,0.0,3.485707367190116e-08
716,0.0,3.482215049643855e-08
717,0.0,3.4787227320975944e-08
718,0.0,3.4752300592799656e-08
719,0.0,3.471970444479666e-08
720,0.0,3.468478126933405e-08
721,0.0,3.4649854541157765e-08
722,0.0,3.4614931365695156e-08
723,0.0,3.458000819023255e-08
724,0.0,3.454508146205626e-08
725,0.0,3.451015828659365e-08
726,0.0,3.447523155841736e-08
727,0.0,3.444263541041437e-08
728,0.0,3.440771223495176e-08
729,0.0,3.437278550677547e-08
730,0.0,3.433786233131286e-08
731,0.0,3.430526618330987e-08
732,0.0,3.427034300784726e-08
733,0.0,3.423541627967097e-08
734,0.0,3.420049310420836e-08
735,0.0,3.416789695620537e-08
736,0.0,3.413297022802908e-08
737,0.0,3.409804705256647e-08
738,0.0,3.406545090456348e-08
739,0.0,3.403052772910087e-08
740,0.0,3.399793158109787e-08
741,0.0,3.3963004852921586e-08
742,0.0,3.3928081677458977e-08
743,0.0,3.389548552945598e-08
744,0.0,3.3860558801279694e-08
745,0.0,3.38279626532767e-08
746,0.0,3.379303947781409e-08
747,0.0,3.3760443329811096e-08
748,0.0,3.372551660163481e-08
749,0.0,3.3692920453631814e-08
750,0.0,3.3657997278169205e-08
751,0.0,3.362540113016621e-08
752,0.0,3.35904779547036e-08
753,0.0,3.355787825398693e-08
754,0.0,3.352295507852432e-08
755,0.0,3.3490358930521325e-08
756,0.0,3.345776278251833e-08
757,0.0,3.342283960705572e-08
758,0.0,3.3390243459052726e-08
759,0.0,3.335764731104973e-08
760,0.0,3.3322720582873444e-08
761,0.0,3.329012443487045e-08
762,0.0,3.3257528286867455e-08
763,0.0,3.3222605111404846e-08
764,0.0,3.319000896340185e-08
765,0.0,3.315741281539886e-08
766,0.0,3.312481666739586e-08
767,0.0,3.3089889939219574e-08
768,0.0,3.305729379121658e-08
769,0.0,3.3024697643213585e-08
770,0.0,3.299210149521059e-08
771,0.0,3.2959505347207596e-08
772,0.0,3.292458217174499e-08
773,0.0,3.289198602374199e-08
774,0.0,3.285938632302532e-08
775,0.0,3.2826790175022325e-08
776,0.0,3.279419402701933e-08
777,0.0,3.2761597879016335e-08
778,0.0,3.272900173101334e-08
779,0.0,3.2696405583010346e-08
780,0.0,3.266380943500735e-08
781,0.0,3.263121328700436e-08
782,0.0,3.259861713900136e-08
783,0.0,3.256602099099837e-08
784,0.0,3.253342484299537e-08
785,0.0,3.250082869499238e-08
786,0.0,3.2468232546989384e-08
787,0.0,3.243563639898639e-08
788,0.0,3.2403040250983395e-08
789,0.0,3.23704441029804e-08
790,0.0,3.2337847954977406e-08
791,0.0,3.230525180697441e-08
792,0.0,3.2272655658971416e-08
793,0.0,3.224005951096842e-08
794,0.0,3.220979039042504e-08
795,0.0,3.217719424242205e-08
796,0.0,3.214459809441905e-08
797,0.0,3.211200194641606e-08
798,0.0,3.207940579841306e-08
799,0.0,3.204913667786968e-08
800,0.0,3.201654052986669e-08
801,0.0,3.1983944381863694e-08
802,0.0,3.19513482338607e-08
803,0.0,3.192107911331732e-08
804,0.0,3.1888482965314324e-08
805,0.0,3.185588681731133e-08
806,0.0,3.1823290669308335e-08
807,0.0,3.1793025101478634e-08
