iter,firing_rate,mean_abs_dW
66,0.0,3.435689563957567e-07
67,0.0,3.4322087572036253e-07
68,0.0,3.4288677852600813e-07
69,0.0,3.4253869785061397e-07
70,0.0,3.421906171752198e-07
71,0.0,3.41857088415054e-07
72,0.0,3.4150900773965986e-07
73,0.0,3.4116555980290286e-07
74,0.0,3.408268014482019e-07
75,0.0,3.404839503673429e-07
76,0.0,3.4014519201264193e-07
77,0.0,3.3982038871727127e-07
78,0.0,3.3947290489777515e-07
79,0.0,3.391387792817113e-07
80,0.0,3.3879126704050577e-07
81,0.0,3.3845716984615137e-07
82,0.0,3.381090891707572e-07
83,0.0,3.3776623808989825e-07
84,0.0,3.374460959548742e-07
85,0.0,3.371032448740152e-07
86,0.0,3.367691476796608e-07
87,0.0,3.3642106700426666e-07
88,0.0,3.3608753824410087e-07
89,0.0,3.357580737883836e-07
90,0.0,3.3542454502821784e-07
91,0.0,3.3508112551317026e-07
92,0.0,3.3474759675300447e-07
93,0.0,3.344000845117989e-07
94,0.0,3.3408460353712144e-07
95,0.0,3.3375107477695565e-07
96,0.0,3.334029941015615e-07
97,0.0,3.330880815610726e-07
98,0.0,3.327452589019231e-07
99,0.0,3.3241113328585925e-07
100,0.0,3.320682822050003e-07
101,0.0,3.317481400699762e-07
102,0.0,3.3140997857117327e-07
103,0.0,3.310950660306844e-07
104,0.0,3.307563076759834e-07
105,0.0,3.3041811775547103e-07
106,0.0,3.3009854405463557e-07
107,0.0,3.297650152944698e-07
108,0.0,3.294262569397688e-07
109,0.0,3.2910668323893333e-07
110,0.0,3.2877315447876754e-07
111,0.0,3.284536091996415e-07
112,0.0,3.2811541927912913e-07
113,0.0,3.2779993830445164e-07
114,0.0,3.2746174838393927e-07
115,0.0,3.271282196237735e-07
116,0.0,3.26808645922938e-07
117,0.0,3.264751171627722e-07
118,0.0,3.261555718836462e-07
119,0.0,3.258220431234804e-07
120,0.0,3.2550190098845633e-07
121,0.0,3.2516837222829054e-07
122,0.0,3.248487985274551e-07
123,0.0,3.245338859869662e-07
124,0.0,3.241956960664538e-07
125,0.0,3.2388547310802096e-07
126,0.0,3.2355194434785517e-07
127,0.0,3.232323706470197e-07
128,0.0,3.228988418868539e-07
129,0.0,3.2258392934636504e-07
130,0.0,3.222690452275856e-07
131,0.0,3.219355164674198e-07
132,0.0,3.216206039269309e-07
133,0.0,3.2128241400641855e-07
134,0.0,3.2097216262627626e-07
135,0.0,3.206578469416854e-07
136,0.0,3.2032431818151963e-07
137,0.0,3.2000940564103075e-07
138,0.0,3.196945215222513e-07
139,0.0,3.193609927620855e-07
140,0.0,3.190507413819432e-07
141,0.0,3.1873582884145435e-07
142,0.0,3.184261743172101e-07
143,0.0,3.180926455570443e-07
144,0.0,3.1777307185620884e-07
145,0.0,3.1746282047606655e-07
146,0.0,3.171485047914757e-07
147,0.0,3.168196371916565e-07
148,0.0,3.1650472465116763e-07
149,0.0,3.1619447327102534e-07
150,0.0,3.158801575864345e-07
151,0.0,3.155512899866153e-07
152,0.0,3.152363774461264e-07
153,0.0,3.149267229218822e-07
154,0.0,3.146118103813933e-07
155,0.0,3.143062201615976e-07
156,0.0,3.1399656563735334e-07
157,0.0,3.1366303687718755e-07
158,0.0,3.1335278549704526e-07
159,0.0,3.130384698124544e-07
160,0.0,3.1272821843231213e-07
161,0.0,3.124185639080679e-07
162,0.0,3.121083125279256e-07
163,0.0,3.117986295819719e-07
164,0.0,3.1148840662353905e-07
165,0.0,3.111740625172388e-07
166,0.0,3.108684722974431e-07
167,0.0,3.105588177731988e-07
168,0.0,3.1024856639305654e-07
169,0.0,3.099156344887888e-07
170,0.0,3.096100442689931e-07
171,0.0,3.093003613230394e-07
172,0.0,3.089901099428971e-07
173,0.0,3.0868511657899944e-07
174,0.0,3.0837020403851056e-07
175,0.0,3.080652106746129e-07
176,0.0,3.0777417237004556e-07
177,0.0,3.0746392098990327e-07
178,0.0,3.071588992042962e-07
179,0.0,3.068492446800519e-07
180,0.0,3.065436544602562e-07
181,0.0,3.0623399993601197e-07
182,0.0,3.059243169900583e-07
183,0.0,3.05614065609916e-07
184,0.0,3.0530907224601833e-07
185,0.0,3.049994177217741e-07
186,0.0,3.04694395936167e-07
187,0.0,3.043888057163713e-07
188,0.0,3.0409776741180394e-07
189,0.0,3.037927740479063e-07
190,0.0,3.034877522622992e-07
191,0.0,3.031775008821569e-07
192,0.0,3.028771402568964e-07
193,0.0,3.025721468929987e-07
194,0.0,3.022811085884314e-07
195,0.0,3.019760868028243e-07
196,0.0,3.016710934389266e-07
197,0.0,3.0136143891468237e-07
198,0.0,3.0105584869488666e-07
199,0.0,3.007694431289565e-07
200,0.0,3.004644497650588e-07
201,0.0,3.001594279794517e-07
202,0.0,2.9985443461555406e-07
203,0.0,2.995680574713333e-07
204,0.0,2.992630356857262e-07
205,0.0,2.989626750604657e-07
206,0.0,2.9867629791624495e-07
207,0.0,2.983713045523473e-07
208,0.0,2.980662827667402e-07
209,0.0,2.977612894028425e-07
210,0.0,2.9747491225862177e-07
211,0.0,2.971698904730147e-07
212,0.0,2.96864897109117e-07
213,0.0,2.965831527035334e-07
214,0.0,2.9627815933963575e-07
215,0.0,2.9599641493405215e-07
216,0.0,2.956919900043431e-07
217,0.0,2.9538699664044543e-07
218,0.0,2.9510528065657127e-07
219,0.0,2.9480492003131076e-07
220,0.0,2.9451854288709e-07
221,0.0,2.942181822618295e-07
222,0.0,2.939131604762224e-07
223,0.0,2.936320413482463e-07
224,0.0,2.933270195626392e-07
225,0.0,2.93045303578765e-07
226,0.0,2.927402817931579e-07
227,0.0,2.9246322696963034e-07
228,0.0,2.921588020399213e-07
229,0.0,2.918770576343377e-07
230,0.0,2.9157206427044e-07
231,0.0,2.9129557788110105e-07
232,0.0,2.9099521725584054e-07
233,0.0,2.907088401116198e-07
234,0.0,2.904084794863593e-07
235,0.0,2.9012736035838316e-07
236,0.0,2.8982699973312265e-07
237,0.0,2.895452837492485e-07
238,0.0,2.8926413619956293e-07
239,0.0,2.889637755743024e-07
240,0.0,2.8868728918496345e-07
241,0.0,2.883822958210658e-07
242,0.0,2.881005514154822e-07
243,0.0,2.878147711271595e-07
244,0.0,2.8751907166224555e-07
245,0.0,2.872332629522134e-07
246,0.0,2.8695154696833924e-07
247,0.0,2.866657382583071e-07
248,0.0,2.863700387933932e-07
249,0.0,2.860935524040542e-07
250,0.0,2.8580251409948687e-07
251,0.0,2.8551670538945473e-07
252,0.0,2.8523498940558056e-07
253,0.0,2.8494454795691126e-07
254,0.0,2.8466280355132767e-07
255,0.0,2.8437702326300496e-07
256,0.0,2.840906176970748e-07
257,0.0,2.8380949856909865e-07
258,0.0,2.835236898590665e-07
259,0.0,2.832466066138295e-07
260,0.0,2.829515040048136e-07
261,0.0,2.8267444918128604e-07
262,0.0,2.823886404712539e-07
263,0.0,2.8210749292156834e-07
264,0.0,2.8183043809804076e-07
265,0.0,2.815446293880086e-07
266,0.0,2.8126814299866965e-07
267,0.0,2.809771046941023e-07
268,0.0,2.8070061830476334e-07
269,0.0,2.8042413191542437e-07
270,0.0,2.801383232053922e-07
271,0.0,2.7986126838186465e-07
272,0.0,2.795801208321791e-07
273,0.0,2.7929431212214695e-07
274,0.0,2.7902248689315456e-07
275,0.0,2.78745432069627e-07
276,0.0,2.78468945680288e-07
277,0.0,2.7818313697025587e-07
278,0.0,2.779066505809169e-07
279,0.0,2.7763016419157793e-07
280,0.0,2.7735367780223896e-07
281,0.0,2.770766229787114e-07
282,0.0,2.7680476932800957e-07
283,0.0,2.7651898903968686e-07
284,0.0,2.762425026503479e-07
285,0.0,2.759660162610089e-07
286,0.0,2.7568952987166995e-07
287,0.0,2.7541770464267756e-07
288,0.0,2.751412182533386e-07
289,0.0,2.748647318639996e-07
290,0.0,2.7458824547466065e-07
291,0.0,2.7431639182395884e-07
292,0.0,2.7403990543461987e-07
293,0.0,2.737634190452809e-07
294,0.0,2.734962549766351e-07
295,0.0,2.7321976858729613e-07
296,0.0,2.7294328219795716e-07
297,0.0,2.726714569689648e-07
298,0.0,2.72404292900319e-07
299,0.0,2.7213243924961716e-07
300,0.0,2.718606140206248e-07
301,0.0,2.715841276312858e-07
302,0.0,2.713123024022934e-07
303,0.0,2.7104047717330104e-07
304,0.0,2.7077331310465524e-07
305,0.0,2.7050145945395343e-07
306,0.0,2.7022497306461446e-07
307,0.0,2.6995780899596866e-07
308,0.0,2.6969121336151147e-07
309,0.0,2.694240492928657e-07
310,0.0,2.691475629035267e-07
311,0.0,2.6888503157351806e-07
312,0.0,2.686132063445257e-07
313,0.0,2.6834197797143133e-07
314,0.0,2.680794466414227e-07
315,0.0,2.678076214124303e-07
316,0.0,2.675357961834379e-07
317,0.0,2.672732648534293e-07
318,0.0,2.6700203648033494e-07
319,0.0,2.667395051503263e-07
320,0.0,2.664676799213339e-07
321,0.0,2.662104066075699e-07
322,0.0,2.659339202182309e-07
323,0.0,2.6567605004856887e-07
324,0.0,2.654094544141117e-07
325,0.0,2.651422903454659e-07
326,0.0,2.648751262768201e-07
327,0.0,2.646131918027095e-07
328,0.0,2.6435066047270084e-07
329,0.0,2.6408349640405504e-07
330,0.0,2.6382156192994444e-07
331,0.0,2.6355439786129864e-07
332,0.0,2.6329246338718804e-07
333,0.0,2.630299320571794e-07
334,0.0,2.627627679885336e-07
335,0.0,2.625054946747696e-07
336,0.0,2.6223830218441435e-07
337,0.0,2.6198102887065033e-07
338,0.0,2.6171386480200454e-07
339,0.0,2.614565914882405e-07
340,0.0,2.611940601582319e-07
341,0.0,2.6093678684446786e-07
342,0.0,2.606649616154755e-07
343,0.0,2.6040768830171146e-07
344,0.0,2.601498181320494e-07
345,0.0,2.598878836579388e-07
346,0.0,2.5963001348827675e-07
347,0.0,2.5937274017451273e-07
348,0.0,2.591148984265601e-07
349,0.0,2.588483027921029e-07
350,0.0,2.585910294783389e-07
351,0.0,2.5833315930867684e-07
352,0.0,2.580758859949128e-07
353,0.0,2.578186126811488e-07
354,0.0,2.5756074251148675e-07
355,0.0,2.5730346919772273e-07
356,0.0,2.570455990280607e-07
357,0.0,2.5678832571429666e-07
358,0.0,2.5653105240053264e-07
359,0.0,2.5627377908676863e-07
360,0.0,2.5601590891710657e-07
361,0.0,2.5576795792403573e-07
362,0.0,2.555106846102717e-07
363,0.0,2.5525281444060965e-07
364,0.0,2.5499554112684564e-07
365,0.0,2.547382678130816e-07
366,0.0,2.5448562723795476e-07
367,0.0,2.5422778549000213e-07
368,0.0,2.5397980607522186e-07
369,0.0,2.5372719392180443e-07
370,0.0,2.534699206080404e-07
371,0.0,2.5321261887256696e-07
372,0.0,2.5296873218394467e-07
373,0.0,2.5271145887018065e-07
374,0.0,2.5245418555641663e-07
375,0.0,2.522015734029992e-07
376,0.0,2.5195359398821893e-07
377,0.0,2.517009818348015e-07
378,0.0,2.514437085210375e-07
379,0.0,2.511998218324152e-07
380,0.0,2.5094252009694173e-07
381,0.0,2.506992302642175e-07
382,0.0,2.5044661811080005e-07
383,0.0,2.501893163753266e-07
384,0.0,2.4994602654260234e-07
385,0.0,2.496933859674755e-07
386,0.0,2.4944543497440463e-07
387,0.0,2.491928228209872e-07
388,0.0,2.489495045665535e-07
389,0.0,2.486922312527895e-07
390,0.0,2.484535741587024e-07
391,0.0,2.481963008449384e-07
392,0.0,2.479576437508513e-07
393,0.0,2.4770037043708726e-07
394,0.0,2.4746171334300016e-07
395,0.0,2.4720444002923614e-07
396,0.0,2.4695646061445586e-07
397,0.0,2.467178319420782e-07
398,0.0,2.4646519136695133e-07
399,0.0,2.462224699684157e-07
400,0.0,2.459791801356914e-07
401,0.0,2.4572653956056456e-07
402,0.0,2.454832497278403e-07
403,0.0,2.452399314734066e-07
404,0.0,2.449873193199892e-07
405,0.0,2.447486622259021e-07
406,0.0,2.445053439714684e-07
407,0.0,2.4426262257293274e-07
408,0.0,2.440100104195153e-07
409,0.0,2.437666921650816e-07
410,0.0,2.435280350709945e-07
411,0.0,2.432800840779237e-07
412,0.0,2.430419954180252e-07
413,0.0,2.4279404442495434e-07
414,0.0,2.4255072617052065e-07
415,0.0,2.423074363377964e-07
416,0.0,2.420693476778979e-07
417,0.0,2.4182605784517364e-07
418,0.0,2.4158740075108653e-07
419,0.0,2.4134408249665285e-07
420,0.0,2.411013610981172e-07
421,0.0,2.408627040040301e-07
422,0.0,2.406240753316524e-07
423,0.0,2.403859866717539e-07
424,0.0,2.401380356786831e-07
425,0.0,2.39899378584596e-07
426,0.0,2.396613183464069e-07
427,0.0,2.394226612523198e-07
428,0.0,2.3917993985378416e-07
429,0.0,2.3894128275969706e-07
430,0.0,2.3870262566560996e-07
431,0.0,2.384645654274209e-07
432,0.0,2.382259083333338e-07
433,0.0,2.3798318693479814e-07
434,0.0,2.3774919100105762e-07
435,0.0,2.3751053390697052e-07
436,0.0,2.3727245945792674e-07
437,0.0,2.3703381657469436e-07
438,0.0,2.3679574212565058e-07
439,0.0,2.365570992424182e-07
440,0.0,2.3633299406355945e-07
441,0.0,2.3608969001998048e-07
442,0.0,2.358516155709367e-07
443,0.0,2.356129584768496e-07
444,0.0,2.35384206348499e-07
445,0.0,2.351455634652666e-07
446,0.0,2.3490748901622283e-07
447,0.0,2.3467873688787222e-07
448,0.0,2.3444007979378512e-07
449,0.0,2.3420200534474134e-07
450,0.0,2.33977331731694e-07
451,0.0,2.3373925728265021e-07
452,0.0,2.3350119704446115e-07
453,0.0,2.332718480602125e-07
454,0.0,2.3303378782202344e-07
455,0.0,2.328044388377748e-07
456,0.0,2.325710255490776e-07
457,0.0,2.32342273420727e-07
458,0.0,2.3210827748698648e-07
459,0.0,2.3187952535863587e-07
460,0.0,2.3164611206993868e-07
461,0.0,2.3141677729654475e-07
462,0.0,2.3117870284750097e-07
463,0.0,2.3095461187949695e-07
464,0.0,2.3071653743045317e-07
465,0.0,2.3048720265705924e-07
466,0.0,2.3025843631785392e-07
467,0.0,2.3002968418950331e-07
468,0.0,2.2979160974045953e-07
469,0.0,2.295669361274122e-07
470,0.0,2.2933818399906158e-07
471,0.0,2.291047707103644e-07
472,0.0,2.2888066553150566e-07
473,0.0,2.2865133075811173e-07
474,0.0,2.2841791746941453e-07
475,0.0,2.281938122905558e-07
476,0.0,2.2796972132255178e-07
477,0.0,2.27731646873508e-07
478,0.0,2.2750754169464926e-07
479,0.0,2.2728286808160192e-07
480,0.0,2.2705876290274318e-07
481,0.0,2.2683001077439258e-07
482,0.0,2.2660125864604197e-07
483,0.0,2.2637249230683665e-07
484,0.0,2.2614840133883263e-07
485,0.0,2.259242961599739e-07
486,0.0,2.2570020519196987e-07
487,0.0,2.254621307429261e-07
488,0.0,2.2524268672441394e-07
489,0.0,2.250185815455552e-07
490,0.0,2.2479390793250786e-07
491,0.0,2.2456980275364913e-07
492,0.0,2.243457117856451e-07
493,0.0,2.2412160660678637e-07
494,0.0,2.2389751563878235e-07
495,0.0,2.236780716202702e-07
496,0.0,2.2344930528106488e-07
497,0.0,2.2322986126255273e-07
498,0.0,2.230057702945487e-07
499,0.0,2.2278166511568998e-07
500,0.0,2.2255815679272928e-07
501,0.0,2.2233871277421713e-07
502,0.0,2.221146075953584e-07
503,0.0,2.2189050241649966e-07
504,0.0,2.2166641144849564e-07
505,0.0,2.214469674299835e-07
506,0.0,2.2122286225112475e-07
507,0.0,2.210034182326126e-07
508,0.0,2.20774666104262e-07
509,0.0,2.2056454440644302e-07
510,0.0,2.203410218726276e-07
511,0.0,2.2012157785411546e-07
512,0.0,2.199021338356033e-07
513,0.0,2.1967802865674457e-07
514,0.0,2.19463245798579e-07
515,0.0,2.1924380178006686e-07
516,0.0,2.1902029345710616e-07
517,0.0,2.1880084943859401e-07
518,0.0,2.1858140542008186e-07
519,0.0,2.183666225619163e-07
520,0.0,2.1814717854340415e-07
521,0.0,2.1792831716993533e-07
522,0.0,2.1771352010091505e-07
523,0.0,2.1749409029325761e-07
524,0.0,2.1727464627474546e-07
525,0.0,2.170604318507685e-07
526,0.0,2.1684098783225636e-07
527,0.0,2.1662155802459893e-07
528,0.0,2.1641142211592523e-07
529,0.0,2.1618789958210982e-07
530,0.0,2.1597777788429084e-07
531,0.0,2.157583338657787e-07
532,0.0,2.1553947249230987e-07
533,0.0,2.1532933658363618e-07
534,0.0,2.1510989256512403e-07
535,0.0,2.1490035351234837e-07
536,0.0,2.1468090949383623e-07
537,0.0,2.1447135623020586e-07
538,0.0,2.142519122116937e-07
539,0.0,2.1404179051387473e-07
540,0.0,2.1381826798005932e-07
541,0.0,2.136127932317322e-07
542,0.0,2.1339393185826339e-07
543,0.0,2.131838101604444e-07
544,0.0,2.1297367425177072e-07
545,0.0,2.127548128783019e-07
546,0.0,2.1254933812997479e-07
547,0.0,2.1233047675650596e-07
548,0.0,2.1212035505868698e-07
549,0.0,2.119154629554032e-07
550,0.0,2.1169601893689105e-07
551,0.0,2.1148646567326068e-07
552,0.0,2.112763439754417e-07
553,0.0,2.1106214376231947e-07
554,0.0,2.1085200785364577e-07
555,0.0,2.106424545900154e-07
556,0.0,2.1043699405254301e-07
557,0.0,2.102181326790742e-07
558,0.0,2.100079967704005e-07
559,0.0,2.0980310466711671e-07
560,0.0,2.0959298296929774e-07
561,0.0,2.0937876854532078e-07
562,0.0,2.0916922949254513e-07
563,0.0,2.0895909358387144e-07
564,0.0,2.0875420148058765e-07
565,0.0,2.0854436399986298e-07
566,0.0,2.083391876794849e-07
567,0.0,2.0812002787806705e-07
568,0.0,2.0791513577478327e-07
569,0.0,2.0770995945440518e-07
570,0.0,2.075047831340271e-07
571,0.0,2.0729522987039672e-07
572,0.0,2.0709005355001864e-07
573,0.0,2.0688020185843925e-07
574,0.0,2.0667532396601018e-07
575,0.0,2.064654722744308e-07
576,0.0,2.062649571143993e-07
577,0.0,2.0605540385076893e-07
578,0.0,2.0585022753039084e-07
579,0.0,2.0564533542710706e-07
580,0.0,2.0543549794638238e-07
581,0.0,2.052352670034452e-07
582,0.0,2.050254153118658e-07
583,0.0,2.0482053741943673e-07
584,0.0,2.0461534688820393e-07
585,0.0,2.0441045478492015e-07
586,0.0,2.0420527846454206e-07
587,0.0,2.0400038636125828e-07
588,0.0,2.037954942579745e-07
589,0.0,2.0359962604743487e-07
590,0.0,2.0339473394415108e-07
591,0.0,2.031898418408673e-07
592,0.0,2.0298466552048922e-07
593,0.0,2.0277977341720543e-07
594,0.0,2.0257954247426824e-07
595,0.0,2.0237901310338202e-07
596,0.0,2.0217412100009824e-07
597,0.0,2.0197389005716104e-07
598,0.0,2.0176899795387726e-07
599,0.0,2.0157312974333763e-07
600,0.0,2.0136823764005385e-07
601,0.0,2.0116334553677007e-07
602,0.0,2.0096311459383287e-07
603,0.0,2.0076753060038754e-07
604,0.0,2.0056700122950133e-07
605,0.0,2.0036210912621755e-07
606,0.0,2.0016187818328035e-07
607,0.0,1.9996164724034315e-07
608,0.0,1.9975675513705937e-07
609,0.0,1.9956583230396063e-07
610,0.0,1.9936094020067685e-07
611,0.0,1.9916070925773965e-07
612,0.0,1.9896512526429433e-07
613,0.0,1.9876489432135713e-07
614,0.0,1.9856932453876652e-07
615,0.0,1.983690793849746e-07
616,0.0,1.98173509602384e-07
617,0.0,1.979732786594468e-07
618,0.0,1.9777769466600148e-07
619,0.0,1.9757746372306428e-07
620,0.0,1.9738654088996554e-07
621,0.0,1.9718193300377607e-07
622,0.0,1.9699102438153204e-07
623,0.0,1.9678613227824826e-07
624,0.0,1.9659520944514952e-07
625,0.0,1.9639264792203903e-07
626,0.0,1.961996787258613e-07
627,0.0,1.959994477829241e-07
628,0.0,1.9580619436965208e-07
629,0.0,1.9560363284654159e-07
630,0.0,1.9541067786121857e-07
631,0.0,1.9521975502811983e-07
632,0.0,1.9501719350500935e-07
633,0.0,1.948312160493515e-07
634,0.0,1.9463797684693418e-07
635,0.0,1.944354153238237e-07
636,0.0,1.9424477670781926e-07
637,0.0,1.9405153750540194e-07
638,0.0,1.9385129235161003e-07
639,0.0,1.936629985266336e-07
640,0.0,1.9346974511336157e-07
641,0.0,1.9327912070821185e-07
642,0.0,1.9307655918510136e-07
643,0.0,1.9288592056909692e-07
644,0.0,1.9269965889634477e-07
645,0.0,1.9250670391102176e-07
646,0.0,1.9230645875722985e-07
647,0.0,1.9211350377190684e-07
648,0.0,1.9192724209915468e-07
649,0.0,1.9173428711383167e-07
650,0.0,1.9154336428073293e-07
651,0.0,1.9134807871523662e-07
652,0.0,1.911551237299136e-07
653,0.0,1.9096420089681487e-07
654,0.0,1.9077822344115702e-07
655,0.0,1.905875990360073e-07
656,0.0,1.9039434562273527e-07
657,0.0,1.9020836816707742e-07
658,0.0,1.900177437619277e-07
659,0.0,1.8982682092882897e-07
660,0.0,1.8963851289299782e-07
661,0.0,1.894478884878481e-07
662,0.0,1.8926191103219026e-07
663,0.0,1.8907128662704054e-07
664,0.0,1.888757026335952e-07
665,0.0,1.886850782284455e-07
666,0.0,1.8850143135296094e-07
667,0.0,1.8831545389730309e-07
668,0.0,1.8812482949215337e-07
669,0.0,1.8793885203649552e-07
670,0.0,1.8774792920339678e-07
671,0.0,1.8756196595859365e-07
672,0.0,1.873713273425892e-07
673,0.0,1.8718534988693136e-07
674,0.0,1.8699472548178164e-07
675,0.0,1.868087480261238e-07
676,0.0,1.8662278478132066e-07
677,0.0,1.8643214616531623e-07
678,0.0,1.8624849928983167e-07
679,0.0,1.860671829945204e-07
680,0.0,1.8588121974971727e-07
681,0.0,1.8569058113371284e-07
682,0.0,1.85504603678055e-07
683,0.0,1.8531864043325186e-07
684,0.0,1.851376083550349e-07
685,0.0,1.8495396147955034e-07
686,0.0,1.847679982347472e-07
687,0.0,1.8457735961874278e-07
688,0.0,1.844007044837781e-07
689,0.0,1.8421705760829354e-07
690,0.0,1.8402671742023813e-07
691,0.0,1.8384073996458028e-07
692,0.0,1.836640848296156e-07
693,0.0,1.8347577679378446e-07
694,0.0,1.8328981354898133e-07
695,0.0,1.8311344263111096e-07
696,0.0,1.829297957556264e-07
697,0.0,1.8273915713962197e-07
698,0.0,1.825651168019249e-07
699,0.0,1.8237915355712175e-07
700,0.0,1.821931761014639e-07
701,0.0,1.8201447460342024e-07
702,0.0,1.818285113586171e-07
703,0.0,1.81654172592971e-07
704,0.0,1.8146849356526218e-07
705,0.0,1.8128484668977762e-07
706,0.0,1.8110381461156067e-07
707,0.0,1.809201677360761e-07
708,0.0,1.8074612739837903e-07
709,0.0,1.805601641535759e-07
710,0.0,1.8038612381587882e-07
711,0.0,1.8020014636022097e-07
712,0.0,1.800261060225239e-07
713,0.0,1.7984245914703934e-07
714,0.0,1.7966142706882238e-07
715,0.0,1.7947779440419254e-07
716,0.0,1.7930375406649546e-07
717,0.0,1.791177766108376e-07
718,0.0,1.7894373627314053e-07
719,0.0,1.7876969593544345e-07
720,0.0,1.785837184797856e-07
721,0.0,1.7840967814208852e-07
722,0.0,1.7822603126660397e-07
723,0.0,1.780519909289069e-07
724,0.0,1.778779505912098e-07
725,0.0,1.7769227156350098e-07
726,0.0,1.7751793279785488e-07
727,0.0,1.773438924601578e-07
728,0.0,1.7716054401262227e-07
729,0.0,1.769865036749252e-07
730,0.0,1.768121649092791e-07
731,0.0,1.7662881646174355e-07
732,0.0,1.7645477612404648e-07
733,0.0,1.762784052061761e-07
734,0.0,1.7610436486847902e-07
735,0.0,1.7592071799299447e-07
736,0.0,1.7575133881564398e-07
737,0.0,1.755772984779469e-07
738,0.0,1.7540325814024982e-07
739,0.0,1.7521989548185957e-07
740,0.0,1.750458551441625e-07
741,0.0,1.748741453866387e-07
742,0.0,1.7470010504894162e-07
743,0.0,1.7453072587159113e-07
744,0.0,1.7434736321320088e-07
745,0.0,1.741733228755038e-07
746,0.0,1.7399928253780672e-07
747,0.0,1.7382524220010964e-07
748,0.0,1.7365586302275915e-07
749,0.0,1.7348413905438065e-07
750,0.0,1.7331009871668357e-07
751,0.0,1.731360583789865e-07
752,0.0,1.7295270993145095e-07
753,0.0,1.7278333075410046e-07
754,0.0,1.7261160678572196e-07
755,0.0,1.7243756644802488e-07
756,0.0,1.722635261103278e-07
757,0.0,1.720967617302449e-07
758,0.0,1.7192272139254783e-07
759,0.0,1.7174868105485075e-07
760,0.0,1.7158163245767355e-07
761,0.0,1.7140759211997647e-07
762,0.0,1.712338359993737e-07
763,0.0,1.710667874021965e-07
764,0.0,1.7089274706449942e-07
765,0.0,1.7071870672680234e-07
766,0.0,1.7055192813586473e-07
767,0.0,1.7037788779816765e-07
768,0.0,1.7021550036133704e-07
769,0.0,1.7004610697313183e-07
770,0.0,1.6987469564355706e-07
771,0.0,1.6970530225535185e-07
772,0.0,1.6953387671492237e-07
773,0.0,1.6936449753757188e-07
774,0.0,1.691927877800481e-07
775,0.0,1.6901903165944532e-07
776,0.0,1.6885198306226812e-07
777,0.0,1.686898656316771e-07
778,0.0,1.685204864543266e-07
779,0.0,1.6834877669680282e-07
780,0.0,1.6817968173654663e-07
781,0.0,1.6800797197902284e-07
782,0.0,1.678505157087784e-07
783,0.0,1.6767647537108132e-07
784,0.0,1.6750971099099843e-07
785,0.0,1.6733800123347464e-07
786,0.0,1.671782143830569e-07
787,0.0,1.6700680305348214e-07
788,0.0,1.6683974024545023e-07
789,0.0,1.6666831470502075e-07
790,0.0,1.66510574217682e-07
791,0.0,1.6634147925742582e-07
792,0.0,1.6617006792785105e-07
793,0.0,1.660123132296576e-07
