iter,firing_rate,mean_abs_dW
352,0.0,1.8537017467679107e-06
353,0.0,1.8499814586903085e-06
354,0.0,1.8462823163645226e-06
355,0.0,1.8425926100462675e-06
356,0.0,1.8389167735222145e-06
357,0.0,1.8352409369981615e-06
358,0.0,1.8315604393137619e-06
359,0.0,1.8279035884916084e-06
360,0.0,1.8242579926663893e-06
361,0.0,1.820594093260297e-06
362,0.0,1.8169512259191833e-06
363,0.0,1.8133149524146575e-06
364,0.0,1.8096930034516845e-06
365,0.0,1.806066734388878e-06
366,0.0,1.802472638701147e-06
367,0.0,1.7988529634749284e-06
368,0.0,1.7952546613742015e-06
369,0.0,1.791658291949716e-06
370,0.0,1.7880994391816785e-06
371,0.0,1.7845080719780526e-06
372,0.0,1.7809352357289754e-06
373,0.0,1.777385705281631e-06
374,0.0,1.7738269662004313e-06
375,0.0,1.7702681134323939e-06
376,0.0,1.7667305201030103e-06
377,0.0,1.7632113440413377e-06
378,0.0,1.7596806856090552e-06
379,0.0,1.7561570757607115e-06
380,0.0,1.7526381270727143e-06
381,0.0,1.74914248418645e-06
382,0.0,1.7456399064030848e-06
383,0.0,1.7421581333110225e-06
384,0.0,1.738667492645618e-06
385,0.0,1.735188106977148e-06
386,0.0,1.7317275933237397e-06
387,0.0,1.7282625321968226e-06
388,0.0,1.7247971300093923e-06
389,0.0,1.7213367300428217e-06
390,0.0,1.7179088445118396e-06
391,0.0,1.7144673165603308e-06
392,0.0,1.711051140773634e-06
393,0.0,1.7076185940823052e-06
394,0.0,1.7041887758750818e-06
395,0.0,1.7007914721034467e-06
396,0.0,1.6974031495919917e-06
397,0.0,1.6940105069807032e-06
398,0.0,1.690603880888375e-06
399,0.0,1.6872415926627582e-06
400,0.0,1.6838538385854918e-06
401,0.0,1.6804822280391818e-06
402,0.0,1.6771222135503194e-06
403,0.0,1.6737833448132733e-06
404,0.0,1.6704306062820251e-06
405,0.0,1.6670825289111235e-06
406,0.0,1.6637480939607485e-06
407,0.0,1.6604185475443956e-06
408,0.0,1.657101051932841e-06
409,0.0,1.653794811318221e-06
410,0.0,1.6504723134858068e-06
411,0.0,1.6471874459966784e-06
412,0.0,1.6438765442217118e-06
413,0.0,1.6405915630457457e-06
414,0.0,1.637311356716964e-06
415,0.0,1.634042632758792e-06
416,0.0,1.6307740224874578e-06
417,0.0,1.627507685952878e-06
418,0.0,1.6242599940596847e-06
419,0.0,1.6210076410061447e-06
420,0.0,1.6177556290131179e-06
421,0.0,1.6145335166584118e-06
422,0.0,1.6113070842038724e-06
423,0.0,1.608087586646434e-06
424,0.0,1.604865815352241e-06
425,0.0,1.6016625750125968e-06
426,0.0,1.5984571746230358e-06
427,0.0,1.5952516605466371e-06
428,0.0,1.592072067069239e-06
429,0.0,1.588878149050288e-06
430,0.0,1.5857056041568285e-06
431,0.0,1.5825280570425093e-06
432,0.0,1.579376316840353e-06
433,0.0,1.576206045683648e-06
434,0.0,1.573061467752268e-06
435,0.0,1.5699027926530107e-06
436,0.0,1.5667627621951397e-06
437,0.0,1.5636251191608608e-06
438,0.0,1.5605063481416437e-06
439,0.0,1.5573825749015668e-06
440,0.0,1.5542777873633895e-06
441,0.0,1.5511660649281112e-06
442,0.0,1.5480516140087275e-06
443,0.0,1.5449630836883443e-06
444,0.0,1.5418653447341057e-06
445,0.0,1.5387884104711702e-06
446,0.0,1.53571420469234e-06
447,0.0,1.5326420452765888e-06
448,0.0,1.5295814819182851e-06
449,0.0,1.526514211036556e-06
450,0.0,1.523472519693314e-06
451,0.0,1.5204190049189492e-06
452,0.0,1.517375039838953e-06
453,0.0,1.5143380096560577e-06
454,0.0,1.511322011538141e-06
455,0.0,1.5082896425155923e-06
456,0.0,1.5052833077788819e-06
457,0.0,1.502264922237373e-06
458,0.0,1.499253471592965e-06
459,0.0,1.4962587329137023e-06
460,0.0,1.4932662679711939e-06
461,0.0,1.4902758493917645e-06
462,0.0,1.4872927067699493e-06
463,0.0,1.484325935052766e-06
464,0.0,1.481359049648745e-06
465,0.0,1.4783992128286627e-06
466,0.0,1.4754280073248083e-06
467,0.0,1.4724890888828668e-06
468,0.0,1.469559720135294e-06
469,0.0,1.4666069318991504e-06
470,0.0,1.463675289414823e-06
471,0.0,1.4607596767746145e-06
472,0.0,1.4578349691873882e-06
473,0.0,1.4548986655427143e-06
474,0.0,1.4519973774440587e-06
475,0.0,1.4490916555587319e-06
476,0.0,1.4461902537732385e-06
477,0.0,1.4433074966291315e-06
478,0.0,1.4404157582248445e-06
479,0.0,1.4375330010807374e-06
480,0.0,1.4346575198942446e-06
481,0.0,1.4317935210783617e-06
482,0.0,1.4289296359493164e-06
483,0.0,1.426065864507109e-06
484,0.0,1.4232066405384103e-06
485,0.0,1.4203754972186289e-06
486,0.0,1.4175305977914832e-06
487,0.0,1.414699340784864e-06
488,0.0,1.4118587614575517e-06
489,0.0,1.4090325066717924e-06
490,0.0,1.4062292166272528e-06
491,0.0,1.4034169453225331e-06
492,0.0,1.4005976254338748e-06
493,0.0,1.3977922890262562e-06
494,0.0,1.3950173070043093e-06
495,0.0,1.3922259540777304e-06
496,0.0,1.3894275525672128e-06
497,0.0,1.3866479093849193e-06
498,0.0,1.3838731547366478e-06
499,0.0,1.381105107611802e-06
500,0.0,1.3783555914415047e-06
501,0.0,1.3756018688582117e-06
502,0.0,1.3728456451644888e-06
503,0.0,1.3700988574782968e-06
504,0.0,1.3673660532731446e-06
505,0.0,1.3646308616444003e-06
506,0.0,1.361888735118555e-06
507,0.0,1.3591675269708503e-06
508,0.0,1.3564579148805933e-06
509,0.0,1.3537389804696431e-06
510,0.0,1.3510274357031449e-06
511,0.0,1.348327145933581e-06
512,0.0,1.345631858384877e-06
513,0.0,1.3429412319965195e-06
514,0.0,1.3402528793449164e-06
515,0.0,1.3375762364375987e-06
516,0.0,1.3348972061066888e-06
517,0.0,1.3322392078407574e-06
518,0.0,1.3295741609908873e-06
519,0.0,1.3269113878777716e-06
520,0.0,1.3242556633485947e-06
521,0.0,1.3216189245213172e-06
522,0.0,1.3189561514082015e-06
523,0.0,1.3163310086383717e-06
524,0.0,1.3136918823875021e-06
525,0.0,1.3110714007780189e-06
526,0.0,1.3084412557873293e-06
527,0.0,1.3058183867542539e-06
528,0.0,1.3032191645834246e-06
529,0.0,1.3006056178710423e-06
